,Experiment,Participant_ID,Participant_Number,Trial_Number,Triplet_ID,Observation_Phase,Response_Phase,Atomic_Choice,Description,Symbol,Color_Fill,Color_Line,Avatar_Pic,Avatar_Type,Avatar_SO,Avatar,Choice,Cs,Co,Rs,Ro,As_OP,Ao_OP,Bs_OP,Bo_OP,As_RP,Ao_RP,Bs_RP,Bo_RP,Sure_Thing,PDS_Choice,PDO_Choice,OD_Choice,PDS_OP,PDO_OP,OD_A_OP,PDS_RP,PDO_RP,OD_A_RP,OD_B_OP,OD_B_RP,Absolute_Total_OP,Absolute_Total_RP,Choice_Degrees,A_Degrees,B_Degrees,Conflict_Pred_Sim,OD_Pred_Sim,Trial_order,Trial_order_segment,Triplet_Order,Vertical_Position,RightSideUpDown,Key_Press,Prediction,Prediction_RT,Betting_Choice,Betting_RT,Response_Combo,Prediction_Combo,Betting_Combo,Betting_Rationality,Betting_Probability,Subjective_Probability,Subjective_Prob_Range,Subjective_Prob_Bits,Catch,Caught,Instruction_Time,Instruction_Answers,Missed_Instruction_Qs,MM/DD/YYYY,Trust1,Trust2,Cheat,Donate
3439,2,2539kma,22,80,27,Helpful vs Selfish,Borderline,Selfish,"Selfish Avatar:<br>Value for Self: 1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",square,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Yellow Hourglass,Selfish Avatar,"(1, 0)",2,1,5,2,1,4,1,4,5,2,3,5,3,1,3,4,-2,3,-4,2,-3,0,4,-2,3,2,12,12,296.57,90.0,270.0,0.8879,0.8333,159,10,3,"""10""",DU,AK,1,0.717,0,0.547,EO,PPO,BHH,1,0.333,0.5,"[1,1,1,1]",0,0,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3440,2,2539kma,22,81,27,Helpful vs Selfish,Borderline,Selfish,"Selfish Avatar:<br>Value for Self: 1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",square,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Yellow Hourglass,Selfish Avatar,"(1, 0)",2,1,5,2,1,4,1,4,5,2,3,5,3,1,4,4,-2,3,-4,2,-3,0,4,-2,3,2,12,12,296.57,90.0,270.0,0.1121,0.1667,156,10,2,"""00""",UD,ZK,0,1.328,0,0.57,ET,PPO,BHH,1,0.333,0.167,"[2,2,0,0]",1,0,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3441,2,2539kma,22,82,28,Helpful vs Selfish,Conflicted,Selfish,"Selfish Avatar:<br>Value for Self: 1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",square-x,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Yellow Hourglass,Selfish Avatar,"(1, 0)",2,1,5,2,1,4,1,4,5,2,1,5,5,1,2,4,-2,3,-4,2,-3,-4,4,-4,3,4,12,12,296.57,135.0,315.0,0.1056,0.125,44,3,1,"""11""",DU,AJ,0,1.206,1,0.661,AT,PPP,BHB,0,0.5,0.333,"[0,4,0,0]",2,0,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3442,2,2539kma,22,83,28,Helpful vs Selfish,Conflicted,Selfish,"Selfish Avatar:<br>Value for Self: 1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",square-x,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Yellow Hourglass,Selfish Avatar,"(1, 0)",2,1,5,2,1,4,1,4,5,2,1,5,5,1,3,4,-2,3,-4,2,-3,-4,4,-4,3,4,12,12,296.57,135.0,315.0,0.1056,0.125,132,9,3,"""01""",UU,AJ,0,0.8,1,0.771,AT,PPP,BHB,0,0.5,0.5,"[1,1,1,1]",0,0,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3443,2,2539kma,22,84,28,Helpful vs Selfish,Conflicted,Selfish,"Selfish Avatar:<br>Value for Self: 1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",square-x,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Yellow Hourglass,Selfish Avatar,"(1, 0)",2,1,5,2,1,4,1,4,5,2,1,5,5,1,4,4,-2,3,-4,2,-3,-4,4,-4,3,4,12,12,296.57,135.0,315.0,0.1056,0.125,64,4,2,"""00""",UD,ZK,0,1.481,0,0.417,ET,PPP,BHB,0,0.5,0.167,"[2,2,0,0]",1,0,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3444,2,2539kma,22,85,29,Helpful vs Selfish,Borderline,Selfish,"Selfish Avatar:<br>Value for Self: 1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",square,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Yellow Hourglass,Selfish Avatar,"(1, 0)",2,1,4,1,2,5,2,5,4,1,5,3,1,3,2,2,-4,3,-2,4,-3,4,0,2,3,-2,12,12,333.43,0.0,180.0,0.6852,0.1667,87,6,3,"""11""",DD,ZJ,1,1.103,1,0.233,AO,OOO,BBB,1,1.0,0.833,"[0,0,2,2]",1,1,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3445,2,2539kma,22,86,29,Helpful vs Selfish,Borderline,Selfish,"Selfish Avatar:<br>Value for Self: 1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",square,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Yellow Hourglass,Selfish Avatar,"(1, 0)",2,1,4,1,2,5,2,5,4,1,5,3,1,3,3,2,-4,3,-2,4,-3,4,0,2,3,-2,12,12,333.43,0.0,180.0,0.6852,0.1667,54,4,1,"""01""",UD,ZJ,1,1.09,1,0.037,AO,OOO,BBB,1,1.0,0.833,"[0,0,2,2]",1,0,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3446,2,2539kma,22,87,29,Helpful vs Selfish,Borderline,Selfish,"Selfish Avatar:<br>Value for Self: 1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",square,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Yellow Hourglass,Selfish Avatar,"(1, 0)",2,1,4,1,2,5,2,5,4,1,5,3,1,3,4,2,-4,3,-2,4,-3,4,0,2,3,-2,12,12,333.43,0.0,180.0,0.6852,0.1667,57,4,2,"""00""",UU,AJ,1,0.935,1,0.162,AO,OOO,BBB,1,1.0,1.0,"[0,0,0,4]",2,1,1,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3447,2,2539kma,22,88,30,Helpful vs Selfish,Aligned,Selfish,"Selfish Avatar:<br>Value for Self: 1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",square-cross,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Yellow Hourglass,Selfish Avatar,"(1, 0)",2,1,4,1,2,5,2,5,4,1,5,5,1,1,2,2,-4,3,-2,4,-3,4,4,0,3,0,12,12,333.43,45.0,225.0,0.7273,0.5,56,4,1,"""10""",DU,AJ,1,0.917,1,0.157,AO,OOO,BBH,1,0.667,0.833,"[0,0,2,2]",1,0,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3448,2,2539kma,22,89,30,Helpful vs Selfish,Aligned,Selfish,"Selfish Avatar:<br>Value for Self: 1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",square-cross,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Yellow Hourglass,Selfish Avatar,"(1, 0)",2,1,4,1,2,5,2,5,4,1,5,5,1,1,3,2,-4,3,-2,4,-3,4,4,0,3,0,12,12,333.43,45.0,225.0,0.7273,0.5,58,4,2,"""00""",UU,AJ,1,1.524,1,0.66,AO,OOO,BBH,1,0.667,0.833,"[0,0,2,2]",1,0,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3449,2,2539kma,22,90,30,Helpful vs Selfish,Aligned,Selfish,"Selfish Avatar:<br>Value for Self: 1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",square-cross,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Yellow Hourglass,Selfish Avatar,"(1, 0)",2,1,4,1,2,5,2,5,4,1,5,5,1,1,4,2,-4,3,-2,4,-3,4,4,0,3,0,12,12,333.43,45.0,225.0,0.7273,0.5,99,7,3,"""01""",UD,ZK,1,1.04,0,0.443,EO,OOO,BBH,1,0.667,0.667,"[0,0,4,0]",2,0,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3450,2,2539kma,22,91,31,Helpful vs Selfish,Borderline,Selfish,"Selfish Avatar:<br>Value for Self: 1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",square,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Yellow Hourglass,Selfish Avatar,"(1, 0)",2,1,4,1,2,5,2,5,4,1,3,5,3,1,2,2,-4,3,-2,4,-3,0,4,-2,3,2,12,12,333.43,90.0,270.0,0.2059,0.1667,128,8,2,"""01""",UU,AJ,0,1.511,1,0.882,AT,PPP,HBH,0,0.5,0.333,"[0,4,0,0]",2,0,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3451,2,2539kma,22,92,31,Helpful vs Selfish,Borderline,Selfish,"Selfish Avatar:<br>Value for Self: 1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",square,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Yellow Hourglass,Selfish Avatar,"(1, 0)",2,1,4,1,2,5,2,5,4,1,3,5,3,1,3,2,-4,3,-2,4,-3,0,4,-2,3,2,12,12,333.43,90.0,270.0,0.2059,0.1667,154,10,3,"""11""",DU,AK,0,1.353,0,0.367,ET,PPP,HBH,0,0.5,0.167,"[2,2,0,0]",1,0,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3452,2,2539kma,22,93,31,Helpful vs Selfish,Borderline,Selfish,"Selfish Avatar:<br>Value for Self: 1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",square,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Yellow Hourglass,Selfish Avatar,"(1, 0)",2,1,4,1,2,5,2,5,4,1,3,5,3,1,4,2,-4,3,-2,4,-3,0,4,-2,3,2,12,12,333.43,90.0,270.0,0.2059,0.1667,6,1,1,"""01""",UU,AK,0,2.117,0,3.223,ET,PPP,HBH,0,0.5,0.167,"[2,2,0,0]",1,0,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3453,2,2539kma,22,94,32,Helpful vs Selfish,Conflicted,Selfish,"Selfish Avatar:<br>Value for Self: 1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",square-x,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Yellow Hourglass,Selfish Avatar,"(1, 0)",2,1,4,1,2,5,2,5,4,1,1,5,5,1,2,2,-4,3,-2,4,-3,-4,4,-4,3,4,12,12,333.43,135.0,315.0,0.0833,0.125,62,4,1,"""01""",UU,AJ,0,0.869,1,0.271,AT,PPP,BBH,1,0.667,0.333,"[0,4,0,0]",2,0,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3454,2,2539kma,22,95,32,Helpful vs Selfish,Conflicted,Selfish,"Selfish Avatar:<br>Value for Self: 1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",square-x,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Yellow Hourglass,Selfish Avatar,"(1, 0)",2,1,4,1,2,5,2,5,4,1,1,5,5,1,3,2,-4,3,-2,4,-3,-4,4,-4,3,4,12,12,333.43,135.0,315.0,0.0833,0.125,108,7,2,"""00""",UD,ZJ,0,2.308,1,0.296,AT,PPP,BBH,1,0.667,0.5,"[1,1,1,1]",0,0,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3455,2,2539kma,22,96,32,Helpful vs Selfish,Conflicted,Selfish,"Selfish Avatar:<br>Value for Self: 1<br>Value for Other: 0<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",square-x,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Yellow Hourglass,Selfish Avatar,"(1, 0)",2,1,4,1,2,5,2,5,4,1,1,5,5,1,4,2,-4,3,-2,4,-3,-4,4,-4,3,4,12,12,333.43,135.0,315.0,0.0833,0.125,135,9,3,"""11""",DU,AK,0,5.614,0,0.478,ET,PPP,BBH,1,0.667,0.167,"[2,2,0,0]",1,0,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3456,2,2539kma,22,97,33,Win-win vs Malicious,Borderline,Win-win,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (5, 4) - Win-win<br>Reject:   (1, 2) - Malicious<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: 2, <br>Outcome Disparity: 1",diamond,"hsla(26, 65%, 70%, 0.85)","hsla(26, 65%, 50%, 0.85)",Green Target,Competitive Avatar,"(1, -1)",3,0,5,4,1,2,5,4,1,2,5,3,1,3,2,4,2,1,4,2,1,4,0,2,-1,-2,12,12,26.57,0.0,180.0,0.1444,0.25,18,2,2,"""11""",DD,ZJ,1,1.382,1,0.112,AO,OOO,BBH,1,0.667,0.833,"[0,0,2,2]",1,1,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3457,2,2539kma,22,98,33,Win-win vs Malicious,Borderline,Win-win,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (5, 4) - Win-win<br>Reject:   (1, 2) - Malicious<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: 2, <br>Outcome Disparity: 1",diamond,"hsla(26, 65%, 70%, 0.85)","hsla(26, 65%, 50%, 0.85)",Green Target,Competitive Avatar,"(1, -1)",3,0,5,4,1,2,5,4,1,2,5,3,1,3,3,4,2,1,4,2,1,4,0,2,-1,-2,12,12,26.57,0.0,180.0,0.1444,0.25,11,1,1,"""11""",DD,ZJ,1,2.644,1,0.109,AO,OOO,BBH,1,0.667,0.833,"[0,0,2,2]",1,0,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3458,2,2539kma,22,99,33,Win-win vs Malicious,Borderline,Win-win,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (5, 4) - Win-win<br>Reject:   (1, 2) - Malicious<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: 2, <br>Outcome Disparity: 1",diamond,"hsla(26, 65%, 70%, 0.85)","hsla(26, 65%, 50%, 0.85)",Green Target,Competitive Avatar,"(1, -1)",3,0,5,4,1,2,5,4,1,2,5,3,1,3,4,4,2,1,4,2,1,4,0,2,-1,-2,12,12,26.57,0.0,180.0,0.1444,0.25,90,6,3,"""01""",UD,ZK,1,1.061,0,0.744,EO,OOO,BBH,1,0.667,0.667,"[0,0,4,0]",2,1,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3459,2,2539kma,22,100,34,Win-win vs Malicious,Aligned,Win-win,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (5, 4) - Win-win<br>Reject:   (1, 2) - Malicious<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: 2, <br>Outcome Disparity: 1",diamond-cross,"hsla(26, 65%, 70%, 0.85)","hsla(26, 65%, 50%, 0.85)",Green Target,Competitive Avatar,"(1, -1)",3,0,5,4,1,2,5,4,1,2,5,5,1,1,2,4,2,1,4,2,1,4,4,0,-1,0,12,12,26.57,45.0,225.0,0.0872,0.5,33,3,1,"""00""",UU,AJ,1,1.572,1,0.517,AO,OOO,BBH,1,0.667,0.833,"[0,0,2,2]",1,0,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3460,2,2539kma,22,101,34,Win-win vs Malicious,Aligned,Win-win,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (5, 4) - Win-win<br>Reject:   (1, 2) - Malicious<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: 2, <br>Outcome Disparity: 1",diamond-cross,"hsla(26, 65%, 70%, 0.85)","hsla(26, 65%, 50%, 0.85)",Green Target,Competitive Avatar,"(1, -1)",3,0,5,4,1,2,5,4,1,2,5,5,1,1,3,4,2,1,4,2,1,4,4,0,-1,0,12,12,26.57,45.0,225.0,0.0872,0.5,84,6,2,"""01""",UD,ZJ,1,1.212,1,0.472,AO,OOO,BBH,1,0.667,0.833,"[0,0,2,2]",1,0,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3461,2,2539kma,22,102,34,Win-win vs Malicious,Aligned,Win-win,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (5, 4) - Win-win<br>Reject:   (1, 2) - Malicious<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: 2, <br>Outcome Disparity: 1",diamond-cross,"hsla(26, 65%, 70%, 0.85)","hsla(26, 65%, 50%, 0.85)",Green Target,Competitive Avatar,"(1, -1)",3,0,5,4,1,2,5,4,1,2,5,5,1,1,4,4,2,1,4,2,1,4,4,0,-1,0,12,12,26.57,45.0,225.0,0.0872,0.5,133,9,3,"""10""",DU,AK,1,1.052,0,0.671,EO,OOO,BBH,1,0.667,0.667,"[0,0,4,0]",2,0,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3462,2,2539kma,22,103,35,Win-win vs Malicious,Borderline,Win-win,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (5, 4) - Win-win<br>Reject:   (1, 2) - Malicious<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: 2, <br>Outcome Disparity: 1",diamond,"hsla(26, 65%, 70%, 0.85)","hsla(26, 65%, 50%, 0.85)",Green Target,Competitive Avatar,"(1, -1)",3,0,5,4,1,2,5,4,1,2,3,5,3,1,2,4,2,1,4,2,1,0,4,-2,-1,2,12,12,26.57,90.0,270.0,0.2078,0.75,145,10,3,"""10""",DU,AJ,1,2.239,1,0.35,AO,PPO,HHB,0,0.5,0.833,"[0,0,2,2]",1,0,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3463,2,2539kma,22,104,35,Win-win vs Malicious,Borderline,Win-win,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (5, 4) - Win-win<br>Reject:   (1, 2) - Malicious<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: 2, <br>Outcome Disparity: 1",diamond,"hsla(26, 65%, 70%, 0.85)","hsla(26, 65%, 50%, 0.85)",Green Target,Competitive Avatar,"(1, -1)",3,0,5,4,1,2,5,4,1,2,3,5,3,1,3,4,2,1,4,2,1,0,4,-2,-1,2,12,12,26.57,90.0,270.0,0.7922,0.25,94,6,2,"""01""",UU,AK,0,1.849,0,0.468,ET,PPO,HHB,0,0.5,0.167,"[2,2,0,0]",1,0,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
3464,2,2539kma,22,105,35,Win-win vs Malicious,Borderline,Win-win,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (5, 4) - Win-win<br>Reject:   (1, 2) - Malicious<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: 2, <br>Outcome Disparity: 1",diamond,"hsla(26, 65%, 70%, 0.85)","hsla(26, 65%, 50%, 0.85)",Green Target,Competitive Avatar,"(1, -1)",3,0,5,4,1,2,5,4,1,2,3,5,3,1,4,4,2,1,4,2,1,0,4,-2,-1,2,12,12,26.57,90.0,270.0,0.7922,0.25,81,6,1,"""01""",UU,AK,0,1.476,0,0.43,ET,PPO,HHB,0,0.5,0.167,"[2,2,0,0]",1,0,0,462,FFTTFFTF,1,03/24/2022,ABDC,ABCD,DBCA,ACBD
